date.time,stream,PAR_umol_s_m2_Avg,WaterDep,average.water.etmp,number.of.strokes
2012-09-03 12:00,WS10,7.38725,0.05874713,25.61,29
2012-09-04 12:00,WS10,3.594282,0.06405776,25.66,36
2012-09-05 12:00,WS10,11.33094,0.06070021,28.27,31
2012-09-06 12:00,WS10,13.84721,0.05885807,30.23,29
2012-09-07 12:00,WS10,6.77921,0.05653002,22.83,26
2012-09-08 12:00,WS10,11.2963,0.0567575,19.82,26
2012-09-09 12:00,WS10,2.985482,0.0573506,18.15,27
2012-09-10 12:00,WS10,6.528384,0.05727134,17.93,27
2012-09-11 12:00,WS10,12.931,0.05665835,27.08,26
2012-09-12 12:00,WS10,8.342942,0.05646364,29.43,26
2012-09-13 12:00,WS10,9.054012,0.05646219,29.31,25
2012-09-14 12:00,WS10,9.987565,0.05451813,27.71,24
2012-09-15 12:00,WS10,9.446564,0.05505899,28.5,24
2012-09-16 12:00,WS10,8.893269,0.05797108,29.03,27
2012-09-17 12:00,WS10,2.356363,0.05717318,29.24,27
2012-09-18 12:00,WS10,2.291533,0.1385221,30.3,256
2012-09-19 12:00,WS10,6.837563,0.08500572,18.31,73
2012-09-20 12:00,WS10,5.797254,0.07255919,27.63,49
2012-09-21 12:00,WS10,4.967871,0.06882005,27.14,43
2012-09-22 12:00,WS10,7.771007,0.07008762,25.21,45
2012-09-23 12:00,WS10,3.202923,0.06840952,10.67,42
2012-09-24 12:00,WS10,3.239024,0.06450417,8.6,37
2012-09-25 12:00,WS10,5.871148,0.06284976,15.17,34
2012-09-26 12:00,WS10,5.931665,0.06300908,23.33,34
2012-09-27 12:00,WS10,9.29625,0.06186385,23.32,33
2012-09-28 12:00,WS10,12.01538,0.06170531,23.38,32
2012-09-29 12:00,WS10,14.52734,0.06713808,23.42,40
2012-09-30 12:00,WS10,10.08818,0.06760243,23.3,41
2012-10-01 12:00,WS10,1.373493,0.08124247,23.6,66
2012-10-02 12:00,WS10,9.001717,0.1628372,24.03,0
2012-10-03 12:00,WS10,4.671088,0.1321891,23.19,227
2012-10-04 12:00,WS10,5.04687,0.1142274,22.79,156
2012-10-05 12:00,WS10,4.81908,0.1057344,22.62,129
2012-10-06 12:00,WS10,8.011988,0.1023946,22.93,118
2012-10-07 12:00,WS10,17.26783,0.09756741,22.63,105
2012-10-08 12:00,WS10,6.320096,0.09442103,21.52,96
2012-10-09 12:00,WS10,13.35808,0.09171001,21.23,90
2012-10-10 12:00,WS10,13.58477,0.08967178,21.83,84
2012-10-11 12:00,WS10,5.66432,0.08702925,19.18,78
2012-10-12 12:00,WS10,17.40486,0.08445882,21.78,72
2012-10-13 12:00,WS10,17.47755,0.08138175,21.77,65
2012-10-14 12:00,WS10,7.38215,0.08170042,21.46,66
2012-10-15 12:00,WS10,6.584103,0.1085963,21.75,138
2012-10-16 12:00,WS10,6.566206,0.1066262,12.57,132
2012-10-17 12:00,WS10,6.911138,0.1060718,16.38,129
2012-10-18 12:00,WS10,10.37864,0.1123663,17.96,150
2012-10-19 12:00,WS10,9.039399,0.1143696,9.79,157
2012-10-20 12:00,WS10,7.987026,0.1133652,5.249,153
2012-10-21 12:00,WS10,7.974172,0.112279,3.79,150
2012-10-22 12:00,WS10,8.679008,0.1126775,4.545,151
2012-10-23 12:00,WS10,9.11281,0.1108137,2.556,145
2012-10-24 12:00,WS10,9.048267,0.1111993,2.277,146
2012-10-25 12:00,WS10,19.2095,0.1103554,2.151,143
2012-10-26 12:00,WS10,7.548213,0.1080939,6.568,136
2012-10-27 12:00,WS10,32.84642,0.1069775,7.478,132
2012-10-28 12:00,WS10,11.79176,0.09979494,4.03,111
2012-10-29 12:00,WS10,28.93307,0.1024345,5.757,118
2012-10-30 12:00,WS10,48.93413,0.1061508,-0.203,129
2012-10-31 12:00,WS10,10.80316,0.1066618,-1.898,131
2012-11-01 12:00,WS10,10.7417,0.1080709,-3.139,136
2012-11-02 12:00,WS10,14.76793,0.1032859,0.729,121
2012-11-03 12:00,WS10,12.94389,0.1037509,2.224,122
2012-11-04 12:00,WS10,44.21717,0.1061294,4.17,130
2012-11-05 12:00,WS10,11.9503,0.1055126,0.198,128
2012-11-06 12:00,WS10,45.48596,0.1056336,4.465,128
2012-11-07 12:00,WS10,21.02065,0.10586,6.692,129
2012-11-08 12:00,WS10,11.49138,0.1048817,3.64,126
2012-11-09 12:00,WS10,11.16454,0.1049394,0.783,126
2012-11-10 12:00,WS10,11.92481,0.1046746,-1.238,125
2012-11-11 12:00,WS10,23.10783,0.1037754,1.642,122
2012-11-12 12:00,WS10,5.881299,0.1046195,5.05,125
2012-11-13 12:00,WS10,10.55315,0.101207,6.667,115
2012-11-14 12:00,WS10,18.02121,0.09890598,5.407,108
2012-11-15 12:00,WS10,13.12562,0.09830313,2.257,106
2012-11-16 12:00,WS10,12.752,0.09743859,-0.288,104
2012-11-17 12:00,WS10,11.57917,0.09722163,0.059,103
2012-11-18 12:00,WS10,11.72708,0.09670967,1.831,102
2012-11-19 12:00,WS10,54.38756,0.09629101,3.182,101
2012-11-20 12:00,WS10,31.81606,0.09579515,3.965,99
2012-11-21 12:00,WS10,13.22382,0.09496656,2.646,97
2012-11-22 12:00,WS10,11.94686,0.09399121,1.076,95
2012-11-23 12:00,WS10,24.46252,0.0938992,0.966,94
2012-11-24 12:00,WS10,11.60494,0.0928333,-3.636,92
2012-11-25 12:00,WS10,11.76916,0.09297629,-2.615,93
2012-11-26 12:00,WS10,12.36597,0.09262142,0.566,92
2012-11-27 12:00,WS10,24.45129,0.09374828,2.854,95
2012-11-28 12:00,WS10,11.0328,0.09182318,0.3,90
2012-11-29 12:00,WS10,12.36052,0.08975489,-0.602,84
2012-11-30 12:00,WS10,14.78894,0.09002757,-1.646,85
2012-12-01 12:00,WS10,27.93804,0.08937824,1.284,83
2012-12-02 12:00,WS10,29.67194,0.08905957,2.8,82
2012-12-03 12:00,WS10,13.32863,0.08905841,1.254,83
2012-12-04 12:00,WS10,20.01342,0.084862,0.499,73
2012-12-05 12:00,WS10,24.67422,0.08429693,-1.32,72
2012-12-06 12:00,WS10,28.78392,0.08383176,-1.896,71
2012-12-07 12:00,WS10,24.63412,0.08460039,-1.725,72
2012-12-08 12:00,WS10,35.6667,0.08437764,2.775,72
2012-12-09 12:00,WS10,33.15689,0.08429076,4.665,72
2012-12-10 12:00,WS10,18.95783,0.09786157,4.319,105
2012-12-11 12:00,WS10,50.94016,0.08508425,-0.081,74
2012-12-12 12:00,WS10,35.17675,0.08287983,-0.076,69
2012-12-13 12:00,WS10,11.0901,0.08264446,-1.905,68
2012-12-14 12:00,WS10,10.71395,0.08197524,-0.949,66
2012-12-15 12:00,WS10,44.89343,0.08186741,-0.013,67
2012-12-16 12:00,WS10,7.264801,0.08572596,2.415,75
2012-12-17 12:00,WS10,12.85376,0.09051064,14.21,86
2012-12-18 12:00,WS10,10.7131,0.08816557,17.86,81
2012-12-19 12:00,WS10,11.18945,0.08659038,2.783,77
2012-12-20 12:00,WS10,10.69116,0.09092176,3.9,88
2012-12-21 12:00,WS10,38.66943,0.1127334,-4.393,151
2012-12-22 12:00,WS10,13.94688,0.1025017,-6.857,118
2012-12-23 12:00,WS10,49.01366,0.1010703,-5.37,114
2012-12-24 12:00,WS10,4.825162,0.1278018,0.648,208
2012-12-25 12:00,WS10,35.84919,0.1093805,2.765,140
2012-12-26 12:00,WS10,19.01594,0.1461448,7.903,294
2012-12-27 12:00,WS10,16.56423,0.1250431,0.969,197
2012-12-28 12:00,WS10,18.76795,0.1191072,16.36,174
2012-12-29 12:00,WS10,34.37937,0.116224,9.08,164
2012-12-30 12:00,WS10,15.04957,0.1111317,-5.495,146
2012-12-31 12:00,WS10,27.95654,0.1080393,-2.256,135
2013-01-01 12:00,WS10,22.61241,0.1070354,-0.599,132
2013-01-02 12:00,WS10,37.59315,0.1063866,-1.471,130
2013-01-03 12:00,WS10,39.30008,0.1048994,-2.523,125
2013-01-04 12:00,WS10,14.11182,0.1035033,-5.117,122
2013-01-05 12:00,WS10,22.30483,0.1014487,-4.421,115
2013-01-06 12:00,WS10,13.45106,0.09980505,-1.963,111
2013-01-07 12:00,WS10,11.53287,0.09813161,-4.443,106
2013-01-08 12:00,WS10,45.81351,0.09340703,-3.078,93
2013-01-09 12:00,WS10,12.96539,0.0913921,-1.499,88
2013-01-10 12:00,WS10,19.60858,0.08961542,-1.101,84
2013-01-11 12:00,WS10,7.28831,0.1058733,-1.126,129
2013-01-12 12:00,WS10,41.02903,0.1128998,-0.405,152
2013-01-13 12:00,WS10,8.925278,0.1115778,-0.022,148
2013-01-14 12:00,WS10,7.595868,0.1479412,0.491,303
2013-01-15 12:00,WS10,19.19372,0.2587204,1.581,0
2013-01-16 12:00,WS10,18.33859,0.2633806,1.186,0
2013-01-17 12:00,WS10,5.987906,0.2189378,0.403,0
2013-01-18 12:00,WS10,11.16842,0.2191192,-2.788,0
2013-01-19 12:00,WS10,12.38142,0.170993,-1.535,0
2013-01-20 12:00,WS10,12.32349,0.1486414,-3.052,306
2013-01-21 12:00,WS10,12.57066,0.1298709,-3.891,217
2013-01-22 12:00,WS10,16.62992,0.1328008,-5.515,230
2013-01-23 12:00,WS10,19.22515,0.1227503,-5.437,188
2013-01-24 12:00,WS10,13.57665,0.1132419,-5.684,153
2013-01-25 12:00,WS10,8.580268,0.1085595,-7.246,137
2013-01-26 12:00,WS10,34.11909,0.1012083,-1.713,114
2013-01-27 12:00,WS10,21.00786,0.0955482,-4.471,99
2013-01-28 12:00,WS10,29.0684,0.09130571,-1.787,88
2013-01-29 12:00,WS10,37.72504,0.08778289,-0.145,79
2013-01-30 12:00,WS10,3.692266,0.2688214,-0.254,0
2013-01-31 12:00,WS10,19.65653,0.1645354,-5.456,0
2013-02-01 12:00,WS10,17.24549,0.1445655,-6.454,286
2013-02-02 12:00,WS10,44.2149,0.1263853,-5.705,203
2013-02-03 12:00,WS10,11.83028,0.1196916,-2.349,176
2013-02-04 12:00,WS10,10.42121,0.1117326,-2.459,148
2013-02-05 12:00,WS10,36.49107,0.1038574,-3.665,123
2013-02-06 12:00,WS10,14.22296,0.09757219,-5.187,104
2013-02-07 12:00,WS10,22.78769,0.09705088,-2.518,104
2013-02-08 12:00,WS10,39.57831,0.09524208,-1.614,98
2013-02-09 12:00,WS10,14.51434,0.09463795,-5.247,97
2013-02-10 12:00,WS10,64.54476,0.09065301,-3.319,86
2013-02-11 12:00,WS10,15.53562,0.1101515,-1.594,143
2013-02-12 12:00,WS10,14.76049,0.101579,-3.846,116
2013-02-13 12:00,WS10,37.7444,0.09905932,-2.244,109
2013-02-14 12:00,WS10,15.76033,0.09705568,-6.408,103
2013-02-15 12:00,WS10,15.21876,0.09508684,-6.862,98
2013-02-16 12:00,WS10,53.41012,0.09298471,-8,93
2013-02-17 12:00,WS10,12.00383,0.0902523,-8.81,85
2013-02-18 12:00,WS10,17.45098,0.08702362,-6.39,78
2013-02-19 12:00,WS10,21.44154,0.08114009,-3.658,65
2013-02-20 12:00,WS10,50.44672,0.07643879,-6.741,56
2013-02-21 12:00,WS10,17.52138,0.07372056,-4.446,51
2013-02-22 12:00,WS10,31.53971,0.07985654,-3.847,62
2013-02-23 12:00,WS10,43.41478,0.08178485,-3.513,67
2013-02-24 12:00,WS10,15.31161,0.07899519,-5.104,61
2013-02-25 12:00,WS10,62.67529,0.07703639,-5.347,57
2013-02-26 12:00,WS10,11.53031,0.1126379,-4.104,151
2013-02-27 12:00,WS10,16.41515,0.09294666,-6.408,92
2013-02-28 12:00,WS10,70.73098,0.08996902,-7.767,85
2013-03-01 12:00,WS10,79.35135,0.08784329,-7.83,80
2013-03-02 12:00,WS10,33.97312,0.08465082,-7.843,73
2013-03-03 12:00,WS10,18.93538,0.08091857,-8.92,64
2013-03-04 12:00,WS10,18.7136,0.07575611,-8.08,55
2013-03-05 12:00,WS10,11.49282,0.07390306,-2.367,51
2013-03-06 12:00,WS10,16.87879,0.07241482,-3.644,49
2013-03-07 12:00,WS10,42.61735,0.08047462,-3.714,64
2013-03-08 12:00,WS10,21.20329,0.0779742,-3.774,58
2013-03-09 12:00,WS10,50.06887,0.07587543,-3.995,55
2013-03-10 12:00,WS10,64.83939,0.07425789,-3.551,52
2013-03-11 12:00,WS10,11.48957,0.07300752,-2.782,49
2013-03-12 12:00,WS10,16.29224,0.08690429,-4.854,78
2013-03-13 12:00,WS10,19.23104,0.08571744,-7.094,75
2013-03-14 12:00,WS10,25.86309,0.08340755,-8.38,70
2013-03-15 12:00,WS10,25.10734,0.08248921,-7.621,68
2013-03-16 12:00,WS10,31.57763,0.08163957,-3.293,67
2013-03-17 12:00,WS10,53.77533,0.07871043,-3.135,61
2013-03-18 12:00,WS10,19.14085,0.0771649,-1.327,58
2013-03-19 12:00,WS10,19.74529,0.07592463,-5.416,55
2013-03-20 12:00,WS10,48.5609,0.07160901,-8.28,47
2013-03-21 12:00,WS10,25.45702,0.06968915,-9.05,44
2013-03-22 12:00,WS10,88.44384,0.06850216,-5.182,42
2013-03-23 12:00,WS10,42.17734,0.06494249,-3.416,37
2013-03-24 12:00,WS10,57.44674,0.07533338,-4.142,54
2013-03-25 12:00,WS10,57.01981,0.07036284,-8.05,45
2013-03-26 12:00,WS10,32.67891,0.06886955,-5.463,43
2013-03-27 12:00,WS10,30.01262,0.0675251,-5.104,41
2013-03-28 12:00,WS10,51.30309,0.06564575,-3.971,38
2013-03-29 12:00,WS10,104.3288,0.06323691,-5.033,35
2013-03-30 12:00,WS10,85.66979,0.06162083,-4.313,32
2013-03-31 12:00,WS10,50.90392,0.07212877,-3.32,48
2013-04-01 12:00,WS10,39.33979,0.06882411,-3.163,43
2013-04-02 12:00,WS10,52.08282,0.06807789,-3.554,42
2013-04-03 12:00,WS10,79.69495,0.06719929,-3.652,40
2013-04-04 12:00,WS10,18.62764,0.06681118,-5.031,39
2013-04-05 12:00,WS10,90.46849,0.0650121,-4.406,37
2013-04-06 12:00,WS10,62.74876,0.06419545,-3.964,36
2013-04-07 12:00,WS10,62.48777,0.06404343,-3.406,35
2013-04-08 12:00,WS10,74.60526,0.06240033,-2.482,33
2013-04-09 12:00,WS10,91.32071,0.05953625,-2.266,30
2013-04-10 12:00,WS10,165.3508,0.0578177,-1.293,27
2013-04-11 12:00,WS10,102.8321,0.03415615,-0.557,7
2013-04-12 12:00,WS10,140.1529,0.07684075,-0.9,57
2013-04-13 12:00,WS10,205.7972,0.07263641,-1.798,49
2013-04-14 12:00,WS10,79.24606,0.07019207,-2.003,45
2013-04-15 12:00,WS10,49.50438,0.06643858,-2.226,39
2013-04-16 12:00,WS10,135.1261,0.06457867,-0.988,36
2013-04-17 12:00,WS10,99.72938,0.06625097,-0.751,39
2013-04-18 12:00,WS10,79.72202,0.07054672,-1.624,46
2013-04-19 12:00,WS10,7.243508,0.08831745,-0.065,81
2013-04-20 12:00,WS10,256.8491,0.08434775,-2.629,72
2013-04-21 12:00,WS10,255.3274,0.07397138,-1.827,51
2013-04-22 12:00,WS10,292.2377,0.09373332,-1.677,94
2013-04-23 12:00,WS10,311.9175,0.08933461,-1.105,84
2013-04-24 12:00,WS10,19.69991,0.08662472,-0.835,77
2013-04-26 12:00,WS10,8.277965,0.07719557,-3.8,57
2013-04-27 12:00,WS10,11.02245,0.07384907,-2.085,51
2013-04-28 12:00,WS10,3.498882,0.07196618,-2.719,48
2013-04-29 12:00,WS10,11.61697,0.08104423,-3.014,65
2013-04-30 12:00,WS10,9.20106,0.07700735,-2.997,57
2013-05-01 12:00,WS10,21.12151,0.07015081,-2.022,45
2013-05-02 12:00,WS10,4.792104,0.06909351,-2.009,43
2013-05-03 12:00,WS10,8.212279,0.06858823,-1.754,42
2013-05-04 12:00,WS10,2.355065,0.06940152,-3.284,43
2013-05-05 12:00,WS10,4.658047,0.1088871,-3.133,139
2013-05-06 12:00,WS10,18.78823,0.1233592,-3.968,191
2013-05-07 12:00,WS10,7.344334,0.1162947,-4.621,164
2013-05-08 12:00,WS10,22.35062,0.1108703,-3.712,145
2013-05-09 12:00,WS10,9.945941,0.1075329,-3.451,134
2013-05-10 12:00,WS10,11.68467,0.1024555,-2.553,119
2013-05-11 12:00,WS10,18.22405,0.1080901,-2.422,136
2013-05-12 12:00,WS10,11.07234,0.1026261,-4.365,119
2013-05-13 12:00,WS10,8.025828,0.09763789,-6.395,104
2013-05-14 12:00,WS10,8.352468,0.09073602,-5.422,86
2013-05-15 12:00,WS10,9.451269,0.08472414,-1.814,73
2013-05-16 12:00,WS10,12.26494,0.08181992,-0.977,67
2013-05-17 12:00,WS10,11.81555,0.07619479,-1.691,56
2013-05-18 12:00,WS10,4.2558,0.07591962,-0.501,55
2013-05-19 12:00,WS10,17.91091,0.09217941,-1.257,90
2013-05-20 12:00,WS10,7.796911,0.0698772,-1.828,44
2013-05-21 12:00,WS10,9.186816,0.06429487,-0.371,36
2013-05-22 12:00,WS10,10.06007,0.06607884,-0.832,38
2013-05-23 12:00,WS10,8.689734,0.07049973,-0.543,45
2013-05-24 12:00,WS10,10.27801,0.06506606,0.992,37
2013-05-25 12:00,WS10,5.716099,0.06292515,-1.752,34
2013-05-26 12:00,WS10,5.064405,0.06203854,-1.172,33
2013-05-27 12:00,WS10,6.39625,0.06137697,-0.979,32
2013-05-28 12:00,WS10,6.373997,0.06051804,-0.141,30
2013-05-29 12:00,WS10,5.568913,0.06126058,-0.025,32
2013-05-30 12:00,WS10,8.181743,0.05731039,0.84,27
2013-05-31 12:00,WS10,7.861748,0.05471795,0.592,24
2013-06-01 12:00,WS10,6.933737,0.05384858,1.406,23
2013-06-02 12:00,WS10,3.845582,0.07779115,2.307,58
2013-06-03 12:00,WS10,4.135176,0.0530637,0.343,22
2013-06-04 12:00,WS10,3.629347,0.04932576,-2.017,19
2013-06-05 12:00,WS10,7.235918,0.04662282,-0.91,16
2013-06-06 12:00,WS10,7.011834,0.05678081,3.391,26
2013-06-07 12:00,WS10,4.606179,0.05262248,-0.151,22
2013-06-08 12:00,WS10,3.681214,0.03382165,1.765,7
2013-06-09 12:00,WS10,5.348594,0.03185695,-0.738,6
2013-06-10 12:00,WS10,5.365734,0.09200203,4.276,90
2013-06-11 12:00,WS10,5.37324,0.08910644,2.314,83
2013-06-12 12:00,WS10,4.363985,0.07696474,-1.55,57
2013-06-13 12:00,WS10,2.777724,0.07199749,-1.376,49
2013-06-14 12:00,WS10,1.827417,0.07233312,0.289,48
2013-06-15 12:00,WS10,2.439482,0.06605821,-4.749,38
2013-06-16 12:00,WS10,2.691907,0.06116751,-4.583,32
2013-06-17 12:00,WS10,2.209364,0.05732102,2.153,27
2013-06-18 12:00,WS10,5.193262,0.06201842,1.988,33
2013-06-19 12:00,WS10,7.449765,0.05935835,1.269,29
2013-06-20 12:00,WS10,5.546328,0.05812602,-3.433,27
2013-06-21 12:00,WS10,8.135752,0.05601992,-0.419,25
2013-06-22 12:00,WS10,4.749895,0.05414106,-4.913,23
2013-06-23 12:00,WS10,4.857062,0.05253326,-6.179,21
2013-06-24 12:00,WS10,4.986577,0.05179559,-0.324,20
2013-06-25 12:00,WS10,2.964854,0.05051291,-5.552,19
2013-06-26 12:00,WS10,3.291517,0.04918649,-5.548,18
2013-06-27 12:00,WS10,3.356494,0.04994309,-0.297,19
2013-06-28 12:00,WS10,3.070012,0.04634873,-6.356,15
2013-06-29 12:00,WS10,3.207802,0.04358372,-7.029,13
2013-06-30 12:00,WS10,3.924147,0.04131022,-7.64,12
2013-07-01 12:00,WS10,4.103103,0.04138866,-3.738,12
2013-07-02 12:00,WS10,6.081131,0.06238378,4.431,33
2013-07-03 12:00,WS10,5.142718,0.09090271,1.072,87
2013-07-04 12:00,WS10,5.09066,0.1365569,2.834,247
2013-07-05 12:00,WS10,6.072158,0.189859,3.344,0
2013-07-06 12:00,WS10,6.616087,0.2030158,2.1,0
2013-07-07 12:00,WS10,7.465589,0.2036571,7.089,0
2013-07-08 12:00,WS10,8.762058,0.178387,8.03,0
2013-07-09 12:00,WS10,7.583036,0.1786494,9.38,0
2013-07-10 12:00,WS10,7.536436,0.1736912,9.72,0
2013-07-11 12:00,WS10,5.29396,0.1642803,7.47,0
2013-07-12 12:00,WS10,6.600292,0.155053,6.192,0
2013-07-13 12:00,WS10,5.566006,0.144404,22.75,284
2013-07-14 12:00,WS10,4.7448,0.1534448,20.07,14
2013-07-15 12:00,WS10,5.73762,0.1396035,21.42,262
2013-07-16 12:00,WS10,5.03279,0.1341582,15.25,236
2013-07-17 12:00,WS10,5.375816,0.1278735,13.96,209
2013-07-18 12:00,WS10,4.577173,0.122815,13.16,188
2013-07-19 12:00,WS10,3.481867,0.1164255,5.616,164
2013-07-20 12:00,WS10,3.916603,0.1094033,3.467,140
2013-07-21 12:00,WS10,4.369246,0.1044459,3.089,125
2013-07-22 12:00,WS10,3.487347,0.0981854,3.128,106
2013-07-23 12:00,WS10,3.119256,0.09430499,1.371,96
2013-07-24 12:00,WS10,3.798717,0.09093162,-0.742,87
2013-07-25 12:00,WS10,2.606386,0.08691054,-0.567,78
2013-07-26 12:00,WS10,3.569883,0.08215423,-0.432,67
2013-07-27 12:00,WS10,5.128791,0.08222832,4.628,68
2013-07-28 12:00,WS10,3.089459,0.07920318,3.169,61
2013-07-29 12:00,WS10,3.350026,0.07632756,-1.401,56
2013-07-30 12:00,WS10,3.338115,0.07505232,-2.378,53
2013-07-31 12:00,WS10,1.964615,0.07339611,-3.04,51
2013-08-01 12:00,WS10,3.501266,0.0727957,-0.223,49
2013-08-02 12:00,WS10,3.620147,0.06928116,-0.061,44
2013-08-03 12:00,WS10,3.868355,0.06772472,0.593,41
2013-08-04 12:00,WS10,4.605996,0.06717186,1.51,40
2013-08-05 12:00,WS10,3.771395,0.06562034,3.434,38
2012-02-23 12:00,WS06,143.3268,0.08182748,8.57,25
2012-02-24 12:00,WS06,57.36212,0.08527518,9.75,29
2012-02-25 12:00,WS06,50.32324,0.08478891,5.27,28
2012-02-26 12:00,WS06,46.0971,0.08467965,5.12,28
2012-02-27 12:00,WS06,227.8329,0.08334982,6.824,26
2012-02-28 12:00,WS06,95.90858,0.0822621,7.34,26
2012-02-29 12:00,WS06,184.5527,0.08253995,9.22,26
2012-03-01 12:00,WS06,202.3177,0.08429393,9.11,28
2012-03-02 12:00,WS06,17.93097,0.08391796,9.55,27
2012-03-03 12:00,WS06,233.9016,0.08874826,9.1,33
2012-03-04 12:00,WS06,239.9393,0.08771367,6.251,32
2012-03-05 12:00,WS06,190.7962,0.08521816,5.545,29
2012-03-06 12:00,WS06,133.5531,0.08385523,5.923,27
2012-03-07 12:00,WS06,95.04522,0.08416001,6.839,28
2012-03-08 12:00,WS06,134.9959,0.08413241,8.05,28
2012-03-09 12:00,WS06,272.7149,0.08690167,9.01,31
2012-03-10 12:00,WS06,380.2295,0.08426937,7.265,28
2012-03-11 12:00,WS06,405.1078,0.0835009,7.023,27
2012-03-12 12:00,WS06,33.0005,0.08386019,8.09,28
2012-03-13 12:00,WS06,558.3187,0.08475607,9.82,28
2012-03-14 12:00,WS06,494.7107,0.08305118,10.2,27
2012-03-15 12:00,WS06,502.979,0.08184062,10.65,25
2012-03-16 12:00,WS06,550.737,0.079947,10.75,24
2012-03-17 12:00,WS06,181.1066,0.07947855,10.95,23
2012-03-18 12:00,WS06,259.5917,0.07864935,11.51,22
2012-03-19 12:00,WS06,414.3826,0.07855584,11.76,22
2012-03-20 12:00,WS06,548.3651,0.07687104,12.1,20
2012-03-21 12:00,WS06,228.4065,0.07799494,12.02,21
2012-03-22 12:00,WS06,109.9937,0.07802624,11.7,22
2012-03-23 12:00,WS06,32.54811,0.08593559,11.88,30
2012-03-24 12:00,WS06,636.0939,0.08191374,11.74,25
2012-03-25 12:00,WS06,627.8209,0.08287914,10.35,26
2012-03-26 12:00,WS06,708.6642,0.08324111,10.67,27
2012-03-27 12:00,WS06,723.0946,0.08408121,10.43,28
2012-03-28 12:00,WS06,575.304,0.0843971,11.11,28
2012-03-29 12:00,WS06,386.943,0.08154381,11.7,25
2012-03-30 12:00,WS06,494.611,0.07870198,11.58,23
2012-03-31 12:00,WS06,740.6083,0.07872846,11.85,22
2012-04-01 12:00,WS06,796.6163,0.07863268,11.69,22
2012-04-02 12:00,WS06,1034.395,0.07891344,12.86,22
2012-04-03 12:00,WS06,59.30281,0.07603608,12.77,20
2012-04-05 12:00,WS06,142.3355,0.07822736,12.43,22
2012-04-06 12:00,WS06,45.54305,0.08347512,10.79,27
2012-04-07 12:00,WS06,296.0595,0.0830391,9.89,26
2012-04-08 12:00,WS06,310.3998,0.08272865,10.49,26
2012-04-09 12:00,WS06,496.625,0.08129071,10.18,25
2012-04-10 12:00,WS06,498.9879,0.08057368,9.84,24
2012-04-11 12:00,WS06,544.6769,0.08005114,8.28,23
2012-04-12 12:00,WS06,619.3965,0.08002675,7.757,23
2012-04-13 12:00,WS06,624.2857,0.07960303,8.52,23
2012-04-14 12:00,WS06,617.7612,0.08031191,9.44,24
2012-04-15 12:00,WS06,207.3071,0.0814724,10.72,25
2012-04-16 12:00,WS06,73.60291,0.08149632,11.66,25
2012-04-17 12:00,WS06,69.62008,0.08015092,11.79,24
2012-04-18 12:00,WS06,22.58041,0.09293012,11.19,39
2012-04-19 12:00,WS06,48.78324,0.08373404,11.11,27
2012-04-20 12:00,WS06,16.10194,0.08162659,10.7,25
2012-04-21 12:00,WS06,7.651129,0.1032428,10.92,55
2012-04-22 12:00,WS06,643.9674,0.08279509,11.04,27
2012-04-23 12:00,WS06,727.4263,0.08232996,8.07,26
2012-04-24 12:00,WS06,450.492,0.0807578,8.12,24
2012-04-25 12:00,WS06,443.185,0.08095148,9.65,24
2012-04-26 12:00,WS06,72.11571,0.08138731,10.79,25
2012-04-27 12:00,WS06,120.3952,0.08256526,11.75,27
2012-04-28 12:00,WS06,116.5597,0.08088143,11.84,24
2012-04-29 12:00,WS06,421.6758,0.07998385,12.43,23
2012-04-30 12:00,WS06,643.7484,0.07933918,12.86,23
2012-05-01 12:00,WS06,83.58658,0.08010468,12.91,24
2012-05-02 12:00,WS06,360.4855,0.07911175,13.23,23
2012-05-03 12:00,WS06,473.1978,0.07847188,13.19,22
2012-05-04 12:00,WS06,7.320371,0.07857051,12.99,22
2012-05-05 12:00,WS06,100.8692,0.07781606,13.15,22
2012-05-06 12:00,WS06,96.91998,0.07714497,13.13,20
2012-05-07 12:00,WS06,14.65847,0.07751938,12.95,21
2012-05-08 12:00,WS06,-0.3226967,0.08331294,12.85,26
2012-05-09 12:00,WS06,-7.363515,0.08118538,12.63,24
2012-05-10 12:00,WS06,171.1921,0.07940868,11.27,23
2012-05-11 12:00,WS06,72.407,0.07864147,11.03,22
2012-05-12 12:00,WS06,-12.50006,0.07561433,11.34,19
2012-05-13 12:00,WS06,-11.09959,0.08479833,11.27,29
2012-05-14 12:00,WS06,-1.744103,0.08771465,11.62,31
2012-05-15 12:00,WS06,32.6675,0.08511809,11.79,29
2012-05-16 12:00,WS06,37.62203,0.08719075,11.84,32
2012-05-17 12:00,WS06,67.20735,0.08270311,12.03,27
2012-05-18 12:00,WS06,76.61462,0.08138669,12.16,25
2012-05-19 12:00,WS06,31.09065,0.08065768,12.21,24
2012-05-20 12:00,WS06,34.37496,0.08213259,12.28,25
2012-05-21 12:00,WS06,0.285463,0.08351108,12.37,28
2012-05-22 12:00,WS06,9.984116,0.08735622,12.2,32
2012-05-23 12:00,WS06,3.354043,0.08266687,11.99,26
2012-05-24 12:00,WS06,18.00013,0.08499957,12.33,29
2012-05-25 12:00,WS06,-0.1436007,0.08490601,12.82,29
2012-05-26 12:00,WS06,17.43479,0.08019624,13.26,24
2012-05-27 12:00,WS06,5.853271,0.07937824,13.52,23
